"authorId","badges/0","badges/1","badges/2","externalSource","itemType","negativeFeedback","positiveFeedback","productId","productName","productUrl","rating","recommended","reviewId","submissionTime","text","title","userNickname"
"ay5flccfzagv67sh2b9of0yzo","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","166989435","2024-07-16","I was tossing up for so long about which headphones to buy. Previously I had the Apple max headphones which were great but ended up having to return them due to troubles connecting to (other Apple products) Bluetooth. I also tried the Marshal Monitor II anc headphones but had nothing but trouble with the ANC whistling. I am so happy I chose the Sony mx5's. I was swayed by a customer review comparison these to another headset and I'm hoping that someone will see this and know the Sony mx5 headphones are the best headphones I've ever had. The noise cancellation is perfect! They are soft and comfortable and I love the touch controls. I use these mostly for immersing myself watching movies and general listening throughout my day. My favourite part is the pure bass sounds. I'm no expert, but I can finally listen to songs and enjoy the goosebumps with the crisp sounds and perfect bass whilst tuning the world out around me.","Best headphones","BunnyBunnB"
"eksicvkbc31hm91gj0z4dksi9","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","167859233","2024-08-24","I bought these headphones as the earbuds are not doing it anymore.  I used them the next day on a 3 hour flight, and wow, the noise cancelling is fabulous, the sound quality is so good.  I really enjoyed these headphones and will definitely be using them on all my overseas flights from now on.","M5 wireless","Supersally"
"0d21f2e1211d1272104863b36f4159a0757a0a59eb9766e556d5319512b6aa2d3abaf366423913989bf6405f121e3fa9","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4",,"358405861","2024-09-25","overall headphones - great! love the battery life (charges really fast) and sound quality. noise cancellation works really well. things i don't like: 
- not super sweat/work-out friendly
- the case scuffs really easily. literally scuffed the first time i put it in my purse",,"Eesha"
"6bd4700d32317597f36296ded85a1693","VerifiedPurchaser","Staff",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"363663613","2024-11-15","These are hands down the best over the ear headphones I've ever used. The noise cancellation is top tier and I can study in a crowded coffee shop knowing I won't be bothered by outside noises. Being able to chat with them on when people are right by you is convenient for me. 
My fiance got them for my birthday present this year after I loved using his! Great product! The battery life is about 30 hours and that is amazing!","Amazing Headphones!","FaerieOracle"
"fe179b92321c034beec93f35588655e9c0f7c65cd016fd46f7f1022fd18a8cf451117f0b9df0491e1eb5c5ac734613bd","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"361184930","2024-10-23","Amazing noise cancellation and sound quality. Theyre also extremely comfortable to wear.  As a person who often suffers from both overstimulation and hearing loss, the noise cancellation blocks out pretty much all ambient noise or dampens it, and the other mode actually allows me to hear better than usual which is really neat. Battery also lasts about 4 days of continuous heavy usage.",,"Jonathan"
"fad3405eb61f1b47f706e896c3a10690a30cff0ae220a7b4c413e2ac253a82f785901142b280273d2b2f6e5f255be7d9","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","2",,"362550738","2024-11-05","Does not completely block out sounds. I bought it as a college student because I like complete silence when I read or study. These headphones are okay with louder noises, but don't block out things like keyboard typing, flipping pages or people in the library sniffing, people dropping things. It's very annoying. I used to have BOSE Quiet Comfort and they blocked out EVERYTHING which was so perfect to me. They were simple, the app easy to operate. With these I struggled for the longest time figuring out the app, and how to turn off the notification reading. I'm considering returning them and getting BOSE again.","Not very good noise cancelling.","Maria"
"m7e38dwh9x5xr8qax1aif6n9a","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","1","1","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1171512911","2024-09-18","I bought this three weeks ago during the first week of my junior year in college, and I am overall very satisfied with it. I use it every day to study in crowded environments like cafes, and it does its job pretty well.","Best Noise Cancelling headphones","nika23"
"igyde1z08cwuwcm2npbc7cmjh","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"168276585","2024-09-12","I bought these headphones last year on boxing day. Which was a big thing for me, cause it was my first big purchase and after a few years of observing the price of the headphones, I finally bought it on sale.","Big Purchase","pret"
"p2zmbmcxpiq42oe7vf1hlfpaf","InternationalReview",,,"bazaarvoice","Review","0","1","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","3","false","166790713","2024-07-07","Bought a year ago and no longer pair with my devices. Also note the rounded headpiece can end up being quite sore when worn compared to flatter alternatives.","Expected more","ekj24"
"thlqe4pkygk6axbnylwd1jtpn","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","168242536","2024-09-10","Got these for Father's day and they are so comfortable with great noise cancelling! Very easy to connect to multiple devices. I also use them for Teams meetings. Can't wait to use them on my next long haul flight! Excellent product!","Great Headphone","JimmyDD"
"htvzjseriag0xekyhbxl9yibf","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","2","false","169023267","2024-10-08","I bought these a month ago and after a software update I cannot use the feature I bought the headphones for. I cannot connect to 2 devices at the same time. Rubbish
App is useless and sound quality is mediocre.","Useless","Kourosh"
"pfzjdd6ib5e2l3q6tu93ocl8v","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","168955887","2024-10-06","I upgraded from M3 version and I didn't expect it to be such a difference. The sound is an improvement in clarity and tighter bass. Also, they fit my ears better and more comfortable for me.","A great the M3","Fozzy beer"
"7imk1ia8801fk0c921nte2gsg","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","168954676","2024-10-06","First time user of NC earphones, used on 10 hour flight yesterday and couldn't believe the quality of XM5. Highly recommended. I've got a13 hour flight in a one days time I'm not worried that any more!","Awesome","Elusiv Ripples"
"295e84c8-7f02-48d4-adfd-b3453279d580","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1175224386","2024-11-18","I am a tried and true user of headphones for the last 25 years. These are the most comfortable headphones with the best acoustics I have ever had the pleasure to experience.","The Best headphones ever","Einstein 09"
"hzv2qt7d5sz46d5qkhmm1q42s","VerifiedPurchaser","InternationalReview","VerifiedPurchaser","bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","1158542218","2024-03-21","I got these 3 months ago and they hold up great. I love the sound and the weight of these headphones. They also dont get hot which is exactly what I was looking for. I would have given it 5 stars but there are a couple of things I dont like:
1. The mechanism to make them longer is not so smooth and you cannot operate it with one hand. I have to use both hands to pull them out which is kinda annoying.
2. the cushion has bends in it for no apparent reason. So i am scared they wont last too long or keep their shape.","Awesome headphons","Usman4eva"
"3hw0wi43silryyfpr0h96is45","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","165621897","2024-05-19","A last-minute purchase before a long-haul flight and these headphones transformed my travel experience. A touch of the button and the white noise vanished, replaced by excellent quality music. Very comfortable with a long lasting battery.  I am a complete convert and these will be with me whenever I travel.","Very Happy","FUB53"
"tuvc38hxun89kudj8831p0ajv","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","165481417","2024-05-13","I got purchased this headset in Dec 2022. I upgraded from XM3 to XM5 and was blown away by the quality and feel of the product. The sound is definitely better than XM3 and the ANC is superb as well. I love some of the new features like connected to multiple devices, stop/play song when headphones are removed. True, they are a bit on a bulkier side, but you can't complain about the quality of the product. Totally worth the money.","Epic Headphones","Assassin"
"9hvprko99rhvjgkfk6qswyn0v","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","166833270","2024-07-09","I bought these 3 weeks ago. My WH-1000XM4 got stolen. I was going to wait for the XM6 to come out but couldn't help myself. The WH-1000MX5 are so good. I even think that the sound quality is even better than the MX4 if that's possible. Only thing it would of been great if they could fold like the MX4s but I have no other complaints about them. When the WH-1000MX6 come out I'm definitely also buying them. My partner has the SONO ACE and they are very good but nothing like the MX5. Even the price is better. These babies go everywhere with me. Don't waste your time looking for something else just get these. Maybe next model can bring a Sony sticker or an “S” sticker so can put on the outside of the cups or they should be labeled with an “S” or “SONY” .","Tops!","memien"
